Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	unique_id
prerank	Inositol phosphate metabolism	0.5148087766852054	1.0817902531615151	0.3753943217665615	0.7589123803179537	1.0	3/11	14.07%	MAM02039;MAM01285;MAM02750	Histidine metabolism
prerank	Chondroitin sulfate degradation	0.5037070885378835	1.0804473488754938	0.3591331269349845	0.7506794741222609	1.0	3/13	12.20%	MAM02039;MAM01525;MAM01543	Histidine metabolism
prerank	Omega-6 fatty acid metabolism	0.5173133930400061	1.071919839878254	0.38010471204188484	0.7637301044400181	1.0	1/11	1.20%	MAM02039	Histidine metabolism
prerank	Urea cycle	0.5331973867642916	1.0704295987792232	0.38762214983713356	0.7562221069175977	1.0	2/8	13.93%	MAM02039;MAM01285	Histidine metabolism
prerank	Peptide metabolism	0.4357790897224099	1.0699701222307805	0.27	0.7458720102618598	1.0	69/269	20.20%	MAM03680;MAM03869;MAM02039;MAM03673;MAM03878;MAM03675;MAM03903;MAM03470;MAM03665;MAM03670;MAM03415;MAM03633;MAM03929;MAM04020;MAM03764;MAM03742;MAM03164;MAM03671;MAM02125;MAM03898;MAM03625;MAM03739;MAM03679;MAM03529;MAM03435;MAM03669;MAM02770;MAM04008;MAM03871;MAM03454;MAM03458;MAM03769;MAM03927;MAM02896;MAM04021;MAM03612;MAM03676;MAM04054;MAM03455;MAM03469;MAM03897;MAM01975;MAM03698;MAM03722;MAM03629;MAM03626;MAM04056;MAM04010;MAM03865;MAM03988;MAM03677;MAM03719;MAM03664;MAM03617;MAM03693;MAM03472;MAM03879;MAM03527;MAM02993;MAM03767;MAM04022;MAM03457;MAM04050;MAM03413;MAM01365;MAM03989;MAM03674;MAM03663;MAM04070	Histidine metabolism
prerank	Hippurate metabolism	0.5408500502406808	1.068237688685398	0.3858695652173913	0.7400434582626212	1.0	1/8	1.20%	MAM02039	Histidine metabolism
prerank	Keratan sulfate degradation	0.4912210940897018	1.0580258993211475	0.3927461139896373	0.7579001805714363	1.0	6/13	32.20%	MAM02039;MAM02288;MAM02237;MAM02303;MAM01159;MAM01801	Histidine metabolism
prerank	Beta oxidation of even-chain fatty acids (mitochondrial)	0.5219720079663713	1.0552657105406629	0.3905579399141631	0.7544049487214755	1.0	1/9	1.20%	MAM02039	Histidine metabolism
prerank	Serotonin and melatonin biosynthesis	0.46084943119343813	1.0530244704590888	0.39778449144008055	0.7502999534442398	1.0	11/23	35.53%	MAM02039;MAM01110;MAM02578;MAM02978;MAM01103;MAM02460;MAM02552;MAM01107;MAM03089;MAM01113;MAM02554	Histidine metabolism
prerank	Pyrimidine metabolism	0.4415124297199907	1.0421911575318124	0.385	0.7702946017831541	1.0	12/59	14.13%	MAM03118;MAM02039;MAM00922;MAM01632;MAM02997;MAM01045;MAM03123;MAM02578;MAM01705;MAM01975;MAM01285;MAM01948	Histidine metabolism
prerank	Tryptophan metabolism	0.4673756433216429	1.0389841750090802	0.4107505070993915	0.7683037909290507	1.0	8/21	30.67%	MAM02039;MAM02822;MAM02578;MAM01306;MAM01974;MAM02460;MAM00788;MAM02552	Histidine metabolism
prerank	Fatty acid biosynthesis (even-chain)	0.5043125341192674	1.0345172590735647	0.4406417112299465	0.7694909324940429	1.0	2/9	13.93%	MAM02039;MAM01285	Histidine metabolism
prerank	Glycosphingolipid biosynthesis-globo series	0.48940474590672733	1.0260782607898316	0.45625	0.7820284399611589	1.0	2/11	14.93%	MAM02039;MAM03107	Histidine metabolism
prerank	Protein degradation	0.4327085867020194	1.0169753670873967	0.431	0.7851336562339116	1.0	26/40	45.53%	MAM02039;MAM02125;MAM02770;MAM02896;MAM01975;MAM01285;MAM02993;MAM01350;MAM01353;MAM01365;MAM01974;MAM02044;MAM01986;MAM01345;MAM02426;MAM00186;MAM02184;MAM03089;MAM01355;MAM01369;MAM01343;MAM02751;MAM01370;MAM03135;MAM02360;MAM01308	Histidine metabolism
prerank	Protein assembly	0.4327085867020194	1.0169753670873967	0.431	0.7851336562339116	1.0	26/40	45.53%	MAM02039;MAM02125;MAM02770;MAM02896;MAM01975;MAM01285;MAM02993;MAM01350;MAM01353;MAM01365;MAM01974;MAM02044;MAM01986;MAM01345;MAM02426;MAM00186;MAM02184;MAM03089;MAM01355;MAM01369;MAM01343;MAM02751;MAM01370;MAM03135;MAM02360;MAM01308	Histidine metabolism
prerank	Pantothenate and CoA biosynthesis	0.4528121837756084	1.0046227838255188	0.4508611955420466	0.8102808926390586	1.0	2/17	13.93%	MAM02039;MAM01285	Histidine metabolism
prerank	Glycosphingolipid metabolism	0.4434700156969374	1.0039467435056417	0.47580645161290325	0.8014641494376553	1.0	5/22	15.00%	MAM02039;MAM01659;MAM01430;MAM03107;MAM01679	Histidine metabolism
prerank	Glycerophospholipid metabolism	0.4227279336704129	1.0030364554673765	0.441	0.7933584124324659	1.0	13/50	18.80%	MAM02039;MAM01451;MAM01450;MAM02896;MAM01252;MAM02578;MAM00549;MAM01285;MAM02750;MAM03619;MAM10005;MAM01260;MAM02685	Histidine metabolism
prerank	Arginine and proline metabolism	0.4128637872074064	0.9900123813258409	0.472	0.8171422227156656	1.0	29/65	39.53%	MAM02039;MAM01279;MAM03121;MAM01045;MAM02770;MAM02923;MAM01252;MAM02578;MAM01975;MAM01285;MAM02926;MAM01833;MAM01365;MAM01306;MAM01974;MAM02870;MAM02921;MAM01116;MAM01986;MAM01621;MAM01620;MAM02552;MAM02943;MAM00969;MAM02554;MAM02503;MAM00248;MAM01802;MAM02751	Histidine metabolism
prerank	Aminoacyl-tRNA biosynthesis	0.43609962605501984	0.981590733352853	0.5025125628140703	0.8297795706815134	1.0	15/23	44.60%	MAM02125;MAM02770;MAM02896;MAM01975;MAM02993;MAM01365;MAM01974;MAM01986;MAM02426;MAM02184;MAM03089;MAM01369;MAM01370;MAM03135;MAM02360	Histidine metabolism
prerank	Pyruvate metabolism	0.42558216324062537	0.9776199033819011	0.5250501002004008	0.8298842963409411	1.0	6/29	14.13%	MAM02039;MAM01716;MAM01252;MAM02771;MAM01285;MAM01948	Histidine metabolism
prerank	Glycerolipid metabolism	0.4183774186065577	0.9679535607218005	0.5287009063444109	0.8437832694892019	1.0	18/24	51.40%	MAM02039;MAM02578;MAM01285;MAM10005;MAM00240;MAM01249;MAM02552;MAM02554;MAM02751;MAM01773;MAM01983;MAM00656;MAM02553;MAM02684;MAM01982;MAM01371;MAM01690;MAM01984	Histidine metabolism
prerank	Ubiquinone synthesis	0.436477107976868	0.9632836621198547	0.5334008097165992	0.8452736528190037	1.0	2/17	6.27%	MAM02039;MAM00981	Histidine metabolism
prerank	Valine, leucine, and isoleucine metabolism	0.4024084163012386	0.9421959685945901	0.576	0.8890713610202201	1.0	16/40	33.40%	MAM03176;MAM02039;MAM03186;MAM00669;MAM01285;MAM02479;MAM01306;MAM03399;MAM01974;MAM03400;MAM01986;MAM03212;MAM01013;MAM02552;MAM02184;MAM00824	Histidine metabolism
prerank	Cholesterol metabolism	0.40522381965595394	0.9403296081417558	0.574	0.8830527881186893	1.0	7/36	17.47%	MAM02039;MAM02805;MAM01450;MAM02343;MAM01285;MAM04078;MAM01833	Histidine metabolism
prerank	Purine metabolism	0.3938783610674561	0.9389004208478348	0.569	0.8757567643466846	1.0	11/64	14.13%	MAM02039;MAM01279;MAM02159;MAM03121;MAM01368;MAM01315;MAM03123;MAM02578;MAM01975;MAM01285;MAM01948	Histidine metabolism
prerank	Carnitine shuttle (cytosolic)	0.4239828956243868	0.9362700751787985	0.5585858585858586	0.8719630025668481	1.0	5/18	22.33%	MAM02039;MAM02411;MAM02657;MAM02940;MAM02974	Histidine metabolism
prerank	Carnitine shuttle (mitochondrial)	0.4182559390971633	0.9284366509104408	0.5669687814702921	0.880900332399741	1.0	5/19	22.33%	MAM02039;MAM02411;MAM02657;MAM02940;MAM02974	Histidine metabolism
prerank	O-glycan metabolism	0.4176672008419897	0.9194992019696856	0.59979633401222	0.8924110612380846	1.0	4/17	19.33%	MAM02039;MAM02896;MAM03107;MAM01872	Histidine metabolism
prerank	Biotin metabolism	0.43554790228073736	0.9154297557557267	0.606694560669456	0.8910137843564154	1.0	2/12	13.93%	MAM02039;MAM01285	Histidine metabolism
prerank	Fructose and mannose metabolism	0.4132894620456525	0.9143977213940028	0.6101522842639594	0.8836566268563604	1.0	9/17	39.53%	MAM02039;MAM01285;MAM01948;MAM02453;MAM01840;MAM01159;MAM02552;MAM02554;MAM02751	Histidine metabolism
prerank	Beta oxidation of phytanic acid (peroxisomal)	0.42082751641922517	0.9134360197566981	0.5895598771750256	0.8760193319028511	1.0	1/15	1.20%	MAM02039	Histidine metabolism
prerank	Glutathione metabolism	0.40673277856361983	0.9083827741186616	0.6263846928499497	0.877972239672801	1.0	7/19	30.67%	MAM02039;MAM01285;MAM01833;MAM01974;MAM00097;MAM01986;MAM02552	Histidine metabolism
prerank	Bile acid recycling	0.4051876851821399	0.9067630256864432	0.6292929292929293	0.8720125002622128	1.0	3/20	14.20%	MAM02039;MAM01285;MAM01988	Histidine metabolism
prerank	Omega-3 fatty acid metabolism	0.4040370390854711	0.8985735152464223	0.6234817813765182	0.8797902205748113	1.0	4/19	20.93%	MAM02039;MAM00028;MAM00376;MAM01974	Histidine metabolism
prerank	Oxidative phosphorylation	0.4214153713817076	0.8952502219769524	0.6172199170124482	0.87724668616139	1.0	2/13	13.93%	MAM02039;MAM01285	Histidine metabolism
prerank	Carnitine shuttle (endoplasmic reticular)	0.41316814799498325	0.8940844398937063	0.6317395727365208	0.8708901013497439	1.0	10/15	48.13%	MAM02039;MAM02411;MAM02940;MAM02974;MAM02639;MAM02348;MAM01773;MAM02444;MAM02676;MAM02117	Histidine metabolism
prerank	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism	0.38519848183168526	0.8939476947013985	0.6616616616616616	0.8621881884373028	1.0	21/35	51.33%	MAM02039;MAM01252;MAM01587;MAM01285;MAM01948;MAM00674;MAM01306;MAM01759;MAM02183;MAM02552;MAM02943;MAM02554;MAM01802;MAM02751;MAM01253;MAM02553;MAM01982;MAM02439;MAM02661;MAM01371;MAM01690	Histidine metabolism
prerank	Xenobiotics metabolism	0.3741227961534879	0.8901732363174788	0.689	0.8610593121449757	1.0	34/58	48.53%	MAM02039;MAM01647;MAM00998;MAM02587;MAM01344;MAM01768;MAM03737;MAM01021;MAM02494;MAM01765;MAM02150;MAM02344;MAM02552;MAM01442;MAM01298;MAM02754;MAM02554;MAM00932;MAM01163;MAM02673;MAM00032;MAM01831;MAM02751;MAM02674;MAM00325;MAM00371;MAM02553;MAM00242;MAM00228;MAM01174;MAM03044;MAM00545;MAM01374;MAM01403	Histidine metabolism
prerank	Fatty acid biosynthesis	0.39272953136727073	0.8658407531190293	0.6727272727272727	0.9009202558664089	1.0	11/18	46.87%	MAM02039;MAM02494;MAM02344;MAM02552;MAM02554;MAM02674;MAM01773;MAM00866;MAM02444;MAM03051;MAM02553	Histidine metabolism
prerank	Propanoate metabolism	0.3839940526082241	0.864742396847745	0.671356783919598	0.8940038700058685	1.0	14/22	46.87%	MAM02039;MAM01285;MAM02552;MAM00671;MAM02142;MAM03190;MAM02772;MAM02554;MAM01256;MAM01802;MAM02751;MAM02444;MAM01253;MAM02553	Histidine metabolism
prerank	Fatty acid oxidation	0.3559955096042338	0.8631134880460007	0.786	0.888347252781076	1.0	31/102	27.80%	MAM02039;MAM01451;MAM01450;MAM03706;MAM02411;MAM03497;MAM03975;MAM03976;MAM02657;MAM03923;MAM02120;MAM03489;MAM03954;MAM02939;MAM03498;MAM03502;MAM02940;MAM03499;MAM01306;MAM01410;MAM03260;MAM03201;MAM03494;MAM01585;MAM02974;MAM03408;MAM01778;MAM00128;MAM01648;MAM03262;MAM02639	Histidine metabolism
prerank	Leukotriene metabolism	0.37846787873996696	0.8501415559982929	0.7088353413654619	0.9031071071706134	1.0	10/25	38.87%	MAM02039;MAM02364;MAM02369;MAM01974;MAM01986;MAM00585;MAM02552;MAM01111;MAM02554;MAM01802	Histidine metabolism
prerank	CoA catabolism	-0.3957219251336898	-0.8487028257397604	0.6491228070175439	0.6988984088127295	0.8644295302013423	4/4	60.60%	MAM01597;MAM01674;MAM02040;MAM02751	Histidine metabolism
prerank	Galactose metabolism	0.36987874499998097	0.843524144245205	0.7276381909547739	0.9061899305625599	1.0	11/30	30.67%	MAM02039;MAM01285;MAM03107;MAM01909;MAM01745;MAM02945;MAM01967;MAM03108;MAM02161;MAM01840;MAM02552	Histidine metabolism
prerank	Riboflavin metabolism	0.3908082393772422	0.8412808887029484	0.6835051546391753	0.9013227806943805	1.0	1/13	1.20%	MAM02039	Histidine metabolism
prerank	Estrogen metabolism	0.3708930145737601	0.8393057411075731	0.7178714859437751	0.8959199534149176	1.0	10/23	40.40%	MAM02039;MAM00971;MAM00649;MAM01833;MAM02969;MAM00659;MAM01789;MAM02554;MAM00432;MAM01790	Histidine metabolism
prerank	Nucleotide metabolism	0.343785995814996	0.8116627862463092	0.822	0.9328877779097838	1.0	7/54	14.13%	MAM03118;MAM02039;MAM01279;MAM03123;MAM02578;MAM01285;MAM01948	Histidine metabolism
prerank	Glycosphingolipid biosynthesis-lacto and neolacto series	0.3640006296739838	0.8041264813049264	0.7696969696969697	0.9357119214353826	1.0	3/20	14.93%	MAM02039;MAM01948;MAM03107	Histidine metabolism
prerank	Drug metabolism	0.3225910907288632	0.7935157009721687	0.944	0.9424070813823229	1.0	68/175	41.07%	MAM02039;MAM03634;MAM03911;MAM03549;MAM03303;MAM03759;MAM03302;MAM03424;MAM03913;MAM03429;MAM02587;MAM03915;MAM03934;MAM03526;MAM03737;MAM03935;MAM03296;MAM03305;MAM01285;MAM03279;MAM03985;MAM03505;MAM03223;MAM03518;MAM03241;MAM03517;MAM03183;MAM01306;MAM03916;MAM03594;MAM01974;MAM03293;MAM03917;MAM03286;MAM03736;MAM03705;MAM03782;MAM03272;MAM04002;MAM01986;MAM03199;MAM03235;MAM03299;MAM02552;MAM01817;MAM03515;MAM01442;MAM03636;MAM03998;MAM04038;MAM01973;MAM03781;MAM01875;MAM02554;MAM03420;MAM03306;MAM04007;MAM03423;MAM03275;MAM03430;MAM03421;MAM01802;MAM03271;MAM02751;MAM03198;MAM03770;MAM04001;MAM03784	Histidine metabolism
prerank	N-glycan metabolism	0.3434000735734243	0.7828770053339011	0.8062248995983936	0.9484781095699413	1.0	7/27	27.87%	MAM02039;MAM01948;MAM03107;MAM01652;MAM02453;MAM03108;MAM01159	Histidine metabolism
prerank	Retinol metabolism	0.35146536568832976	0.782318841134161	0.7941473259334006	0.940680336650138	1.0	5/21	24.13%	MAM02039;MAM02834;MAM10005;MAM02685;MAM02832	Histidine metabolism
prerank	Metabolism of other amino acids	0.3426058947248483	0.7814712221410396	0.8012048192771084	0.933385287776317	1.0	13/26	43.73%	MAM02039;MAM02578;MAM01285;MAM02157;MAM02552;MAM00671;MAM02554;MAM02885;MAM01073;MAM01740;MAM01640;MAM01101;MAM02891	Histidine metabolism
prerank	Starch and sucrose metabolism	0.3323369946782385	0.7638428183702778	0.8406813627254509	0.9467657524872944	1.0	11/30	32.40%	MAM02039;MAM02451;MAM02445;MAM02449;MAM01966;MAM01967;MAM03108;MAM01840;MAM01992;MAM02552;MAM02452	Histidine metabolism
prerank	Bile acid biosynthesis	0.321150838154496	0.7634969669199416	0.935	0.938861711294362	1.0	7/97	4.87%	MAM02039;MAM03313;MAM02350;MAM01450;MAM01448;MAM03129;MAM01093	Histidine metabolism
prerank	Vitamin E metabolism	0.3345739092226924	0.7603448633676609	0.8328328328328328	0.934541861481727	1.0	7/27	35.73%	MAM02039;MAM01923;MAM01924;MAM02552;MAM01973;MAM02554;MAM02588	Histidine metabolism
prerank	Sphingolipid metabolism	0.31677204972235645	0.7575081255158276	0.909	0.9297502908365958	1.0	39/70	50.60%	MAM02039;MAM01430;MAM02896;MAM01285;MAM01948;MAM02928;MAM03107;MAM01679;MAM10005;MAM02023;MAM02018;MAM02927;MAM03108;MAM03586;MAM01431;MAM01944;MAM02552;MAM02015;MAM02024;MAM02554;MAM03635;MAM01802;MAM02751;MAM02674;MAM01946;MAM02011;MAM02008;MAM01861;MAM02908;MAM01592;MAM01590;MAM01244;MAM02738;MAM02010;MAM02553;MAM01695;MAM02684;MAM01959;MAM01371	Histidine metabolism
prerank	Amino sugar and nucleotide sugar metabolism	0.3278895907972109	0.7552056323430213	0.8528528528528528	0.9243836621872096	1.0	7/33	22.20%	MAM02039;MAM01252;MAM02578;MAM01975;MAM01285;MAM01974;MAM01438	Histidine metabolism
prerank	Eicosanoid metabolism	0.32195820358462884	0.7446064261411667	0.874	0.928695670563107	1.0	20/37	52.07%	MAM02039;MAM02796;MAM00376;MAM02369;MAM02995;MAM01974;MAM01892;MAM01986;MAM00585;MAM02552;MAM02994;MAM02554;MAM00270;MAM02786;MAM01362;MAM02777;MAM02553;MAM01371;MAM02370;MAM02794	Histidine metabolism
prerank	Glycolysis / Gluconeogenesis	0.31857292031508505	0.7361699537207392	0.855	0.9302523918039534	1.0	11/31	39.60%	MAM02039;MAM01252;MAM01285;MAM00674;MAM01967;MAM01249;MAM02552;MAM02554;MAM01802;MAM02751;MAM01841	Histidine metabolism
prerank	Glycine, serine and threonine metabolism	0.3058335623239641	0.73268769486255	0.928	0.926203722301622	1.0	18/62	31.20%	MAM02039;MAM01045;MAM02896;MAM01252;MAM02578;MAM01285;MAM02133;MAM02993;MAM01365;MAM01306;MAM01974;MAM01074;MAM03398;MAM01986;MAM01249;MAM01620;MAM02552;MAM00671	Histidine metabolism
prerank	Arachidonic acid metabolism	0.320113648647521	0.7313477726683496	0.889	0.9199114974067788	1.0	4/33	14.87%	MAM02039;MAM01054;MAM01040;MAM02364	Histidine metabolism
prerank	Pentose phosphate pathway	0.32059743200175145	0.7242710470219361	0.8466195761856711	0.9199004211469263	1.0	3/22	14.27%	MAM02039;MAM01285;MAM03629	Histidine metabolism
prerank	Pentose and glucuronate interconversions	0.30981003888785985	0.6991000970071687	0.8728557013118062	0.9369001055385234	1.0	18/20	67.07%	MAM02039;MAM01285;MAM01759;MAM02337;MAM02552;MAM01973;MAM02554;MAM02751;MAM02553;MAM02338;MAM01371;MAM01758;MAM02040;MAM01743;MAM03106;MAM03155;MAM03109;MAM02425	Histidine metabolism
prerank	Glycosphingolipid biosynthesis-ganglio series	0.3065368235688987	0.698967347406287	0.8948948948948949	0.9294087564105193	1.0	11/24	46.80%	MAM02039;MAM03107;MAM02023;MAM02015;MAM02024;MAM01946;MAM02011;MAM02008;MAM01592;MAM01590;MAM02010	Histidine metabolism
prerank	Carnitine shuttle (peroxisomal)	0.35197348591673927	0.6569642087955423	0.8751445086705202	0.9579466866272468	1.0	4/6	53.67%	MAM02657;MAM02348;MAM02444;MAM02634	Histidine metabolism
prerank	Blood group biosynthesis	0.26969400384298414	0.6084986114088843	0.9437751004016064	0.9827619787784104	1.0	3/26	14.93%	MAM02039;MAM01948;MAM03107	Histidine metabolism
prerank	Acyl-CoA hydrolysis	0.2365417348780731	0.5681762250829295	0.995	0.9941492973341218	1.0	35/66	57.67%	MAM02039;MAM01291;MAM01252;MAM02939;MAM01833;MAM02457;MAM01585;MAM01778;MAM00128;MAM02494;MAM02344;MAM01771;MAM01432;MAM00010;MAM02772;MAM00132;MAM02613;MAM02674;MAM00111;MAM01362;MAM01773;MAM00260;MAM03051;MAM03153;MAM02564;MAM01207;MAM01741;MAM02053;MAM02389;MAM02690;MAM01584;MAM02456;MAM01784;MAM00094;MAM01235	Histidine metabolism
prerank	Formation and hydrolysis of cholesterol esters	0.2333408151685357	0.5588655267409512	0.994	0.989949948939851	1.0	33/65	57.67%	MAM02039;MAM01450;MAM01291;MAM02939;MAM02457;MAM01585;MAM01778;MAM00128;MAM02494;MAM02344;MAM01771;MAM01432;MAM00010;MAM00132;MAM02613;MAM02674;MAM00111;MAM01362;MAM01773;MAM00260;MAM03051;MAM03153;MAM02564;MAM01207;MAM01741;MAM02053;MAM02389;MAM02690;MAM01584;MAM02456;MAM01784;MAM00094;MAM01235	Histidine metabolism
prerank	Protein modification	0.2535594813452636	0.48581356091518535	0.9839816933638444	1.0	1.0	4/6	60.07%	MAM01365;MAM01369;MAM02579;MAM02040	Histidine metabolism
prerank	Fatty acid activation (cytosolic)	0.18972425111555394	0.45564229084274466	1.0	1.0	1.0	39/73	60.00%	MAM01291;MAM02120;MAM02939;MAM02108;MAM01410;MAM02457;MAM01585;MAM01778;MAM00128;MAM02494;MAM01648;MAM02344;MAM01771;MAM01432;MAM00010;MAM00132;MAM02613;MAM02674;MAM00111;MAM01362;MAM01773;MAM00260;MAM03051;MAM03153;MAM02564;MAM01207;MAM01371;MAM03134;MAM01741;MAM02053;MAM02389;MAM02690;MAM01584;MAM02456;MAM01784;MAM00094;MAM01235;MAM01334;MAM02642	Histidine metabolism
prerank	Fatty acid activation (endoplasmic reticular)	0.18825203038956861	0.4499668791838374	0.999	0.9943377373154213	1.0	31/60	57.67%	MAM01291;MAM02939;MAM02457;MAM01585;MAM01778;MAM00128;MAM02494;MAM02344;MAM01771;MAM01432;MAM00010;MAM00132;MAM02613;MAM02674;MAM00111;MAM01362;MAM01773;MAM03051;MAM03153;MAM02564;MAM01207;MAM01371;MAM01741;MAM02053;MAM02389;MAM02690;MAM01584;MAM02456;MAM01784;MAM00094;MAM01235	Histidine metabolism
prerank	Peptide metabolism	0.9338707663993857	1.3848438148217328	0.0	0.6719102005573216	0.265	160/269	12.67%	MAM03617;MAM03663;MAM03664;MAM03616;MAM03668;MAM03986;MAM03598;MAM04050;MAM04011;MAM03677;MAM04013;MAM03470;MAM03597;MAM03671;MAM03669;MAM03611;MAM03667;MAM03672;MAM03694;MAM03983;MAM03607;MAM03927;MAM03625;MAM03468;MAM03674;MAM03602;MAM03531;MAM03929;MAM03610;MAM03741;MAM03437;MAM03608;MAM04014;MAM04047;MAM03601;MAM03992;MAM03463;MAM03461;MAM03984;MAM04032;MAM03697;MAM03469;MAM03670;MAM03991;MAM03699;MAM04063;MAM03676;MAM03895;MAM03926;MAM03633;MAM03994;MAM03662;MAM03987;MAM03464;MAM03880;MAM03762;MAM03990;MAM03412;MAM03600;MAM03532;MAM03678;MAM03416;MAM04015;MAM03443;MAM04009;MAM03988;MAM03903;MAM03898;MAM03448;MAM03599;MAM03612;MAM04037;MAM03679;MAM03438;MAM03712;MAM03673;MAM03925;MAM04020;MAM03624;MAM03763;MAM03451;MAM04031;MAM03899;MAM04016;MAM03894;MAM03596;MAM03459;MAM03873;MAM03864;MAM03906;MAM03444;MAM03888;MAM03897;MAM03993;MAM04053;MAM04010;MAM04051;MAM03458;MAM03447;MAM03989;MAM04034;MAM03768;MAM04012;MAM03901;MAM04049;MAM04033;MAM03721;MAM03874;MAM04024;MAM03467;MAM04055;MAM03632;MAM03865;MAM03719;MAM02770;MAM03665;MAM03628;MAM04066;MAM04035;MAM03465;MAM03761;MAM03713;MAM03711;MAM03739;MAM03462;MAM03456;MAM03675;MAM03696;MAM03875;MAM03879;MAM03445;MAM04018;MAM04017;MAM03528;MAM03680;MAM03452;MAM03472;MAM03455;MAM04046;MAM03446;MAM03931;MAM03471;MAM04025;MAM03760;MAM03527;MAM03618;MAM04062;MAM03441;MAM04028;MAM03890;MAM03744;MAM03606;MAM03764;MAM03442;MAM03436;MAM03868;MAM03877;MAM03533;MAM03475;MAM03457	Peptide metabolism
prerank	Fatty acid biosynthesis (odd-chain)	0.7360687647662714	1.084845355604029	0.4602076124567474	1.0	1.0	3/5	20.47%	MAM01596;MAM02554;MAM02039	Peptide metabolism
prerank	Lipoic acid metabolism	0.7347810994009929	1.0723966079127565	0.450653983353151	1.0	1.0	1/4	20.47%	MAM02039	Peptide metabolism
prerank	Blood group biosynthesis	-0.24938871570039484	-1.0717171047882856	0.0	1.0	0.5693430656934306	25/26	55.20%	MAM03107;MAM03098;MAM02199;MAM02328;MAM03578;MAM01916;MAM02198;MAM03106;MAM01590;MAM01915;MAM03577;MAM01592;MAM00744;MAM01853;MAM02164;MAM01914;MAM01850;MAM03096;MAM01999;MAM01948;MAM03138;MAM01852;MAM02331;MAM01851;MAM01859	Peptide metabolism
prerank	Chondroitin / heparan sulfate biosynthesis	0.7038940537496032	1.0344651885551586	0.5632065775950668	1.0	1.0	6/12	20.47%	MAM01517;MAM01533;MAM01543;MAM01252;MAM01525;MAM02039	Peptide metabolism
prerank	Urea cycle	0.687286246689168	1.0255149050566463	0.5401069518716578	1.0	1.0	2/8	20.47%	MAM01596;MAM02039	Peptide metabolism
prerank	Fatty acid elongation (odd-chain)	0.6924118491208004	1.0246109282890137	0.5176600441501104	1.0	1.0	3/6	20.47%	MAM01596;MAM02554;MAM02039	Peptide metabolism
prerank	Fatty acid biosynthesis (unsaturated)	0.6924118491208004	1.0246109282890137	0.5176600441501104	1.0	1.0	3/6	20.47%	MAM01596;MAM02554;MAM02039	Peptide metabolism
prerank	Fatty acid desaturation (odd-chain)	0.6942164899188901	1.0175236996406463	0.49879227053140096	1.0	1.0	2/4	20.47%	MAM02554;MAM02039	Peptide metabolism
prerank	Fatty acid desaturation (even-chain)	0.6942164899188901	1.0175236996406463	0.49879227053140096	1.0	1.0	2/4	20.47%	MAM02554;MAM02039	Peptide metabolism
prerank	Fatty acid biosynthesis	0.6727024800655896	1.0039550923134875	0.5857572718154463	1.0	1.0	6/18	20.47%	MAM01596;MAM02674;MAM02494;MAM02938;MAM02554;MAM02039	Peptide metabolism
prerank	Cholesterol biosynthesis 3 (Kandustch-Russell pathway)	0.6593363637885908	0.9948229295802068	0.551063829787234	1.0	1.0	3/8	20.47%	MAM01596;MAM02554;MAM02039	Peptide metabolism
prerank	Chondroitin sulfate degradation	0.6793147758638686	0.9931059878610615	0.624113475177305	1.0	1.0	7/13	20.47%	MAM01517;MAM01533;MAM01543;MAM02946;MAM02384;MAM01525;MAM02039	Peptide metabolism
prerank	Fatty acid biosynthesis (even-chain)	0.6608295275291463	0.9927654882274659	0.5736677115987461	1.0	1.0	3/9	20.47%	MAM01596;MAM02554;MAM02039	Peptide metabolism
prerank	Vitamin A metabolism	0.6466279798331297	0.9618334271801823	0.6144957983193278	1.0	1.0	4/9	20.47%	MAM00656;MAM02684;MAM02554;MAM02039	Peptide metabolism
prerank	Terpenoid backbone biosynthesis	0.6388072465603422	0.9581420070185159	0.6240988671472708	1.0	1.0	3/11	20.47%	MAM01596;MAM02554;MAM02039	Peptide metabolism
prerank	Omega-6 fatty acid metabolism	0.6369773387620736	0.94905513230398	0.6394279877425945	1.0	1.0	3/11	20.47%	MAM01596;MAM02554;MAM02039	Peptide metabolism
prerank	Biotin metabolism	0.618814662521585	0.9198018647831747	0.6793814432989691	1.0	1.0	3/12	20.47%	MAM01401;MAM01400;MAM02039	Peptide metabolism
prerank	Fatty acid elongation (even-chain)	0.6161689407467565	0.9118562630209761	0.6439957492029755	1.0	1.0	3/8	20.47%	MAM01596;MAM02554;MAM02039	Peptide metabolism
prerank	C5-branched dibasic acid metabolism	0.6209047391781886	0.9075617300332018	0.6750261233019854	1.0	1.0	2/9	14.60%	MAM02191;MAM02819	Peptide metabolism
prerank	Vitamin B12 metabolism	0.6017358851594813	0.894920755419436	0.6399560922063666	1.0	1.0	1/6	20.47%	MAM02039	Peptide metabolism
prerank	Formation and hydrolysis of cholesterol esters	0.5946247485370345	0.8815370207265628	0.877	1.0	1.0	24/65	24.20%	MAM02387;MAM02389;MAM02675;MAM02674;MAM02646;MAM02494;MAM02938;MAM01689;MAM02457;MAM00003;MAM01235;MAM01450;MAM01362;MAM01696;MAM01582;MAM00019;MAM00115;MAM02039;MAM01207;MAM02053;MAM02613;MAM00128;MAM00010;MAM01238	Peptide metabolism
